VendorName,ProfitMargin,SalesToPurchaseRatio,UnsoldInventoryValue,ActionBucket
VINEXTRA INC,32.89315726290516,1.4901610017889086,0.0,Deprioritise / Exit
CENTEUR IMPORTS LLC,40.12511170688114,1.6701492537313432,0.0,Scale / Prioritise
E & J GALLO WINERY,10.760140388289129,1.1205754965898342,45.48,Deprioritise / Exit
M S WALKER INC,77.47313819933309,4.439144736842105,-401.28,Scale / Prioritise
PERNOD RICARD USA,65.82116757235576,2.925787480063797,-227.99999999999997,Scale / Prioritise
SAZERAC NORTH AMERICA INC.,27.979274611398967,1.3884892086330936,0.0,Deprioritise / Exit
MARTIGNETTI COMPANIES,33.70429252782194,1.5083932853717028,0.0,Scale / Prioritise
CONSTELLATION BRANDS INC,47.369529173355794,1.9000400040004002,0.0,Scale / Prioritise
PARK STREET IMPORTS LLC,44.43765281173594,1.7997799779977997,-66.66,Scale / Prioritise
M S WALKER INC,80.23463830712514,5.059355935593559,-566.61,Scale / Prioritise
MARTIGNETTI COMPANIES,91.54128229860244,11.822122871351773,-1639.4,Scale / Prioritise
E & J GALLO WINERY,34.18124006359301,1.5193236714975846,0.0,Scale / Prioritise
R.P.IMPORTS INC,77.08201146706968,4.363384677338165,-364.21,Scale / Prioritise
PERFECTA WINES,76.23297997080572,4.207511075312123,-347.62,Scale / Prioritise
MARTIGNETTI COMPANIES,92.2086481651484,12.834743202416906,-1489.5,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,94.62705949192436,18.611782477341375,-2250.8,Scale / Prioritise
Circa Wines,31.02585487906589,1.4498186215235793,0.0,Deprioritise / Exit
PERFECTA WINES,31.02585487906589,1.4498186215235793,0.0,Deprioritise / Exit
MHW LTD,96.27626140097081,26.854731432026597,-3869.9700000000003,Scale / Prioritise
M S WALKER INC,5.442404006677782,1.057556497175141,53.69,Deprioritise / Exit
E & J GALLO WINERY,2.67808792398959,1.0275178309474433,59.68,Deprioritise / Exit
HEAVEN HILL DISTILLERIES,90.20902090209022,10.213483146067421,-881.1,Scale / Prioritise
MARTIGNETTI COMPANIES,90.03203087897987,10.032133806386215,-1104.88,Scale / Prioritise
M S WALKER INC,19.873278908249045,1.248023114355231,38.36,Deprioritise / Exit
E & J GALLO WINERY,12.87758346581876,1.147810218978102,49.32000000000001,Deprioritise / Exit
PERFECTA WINES,90.89394037319842,10.981698352344742,-1270.29,Scale / Prioritise
M S WALKER INC,84.37393435212576,6.399563540397892,-648.59,Scale / Prioritise
STATE WINE & SPIRITS,31.53942428035043,1.4606946983546616,0.0,Deprioritise / Exit
SEA BREEZE CELLARS LLC,66.70573646571201,3.0035204081632654,-183.75,Scale / Prioritise
M S WALKER INC,63.96403023225877,2.775005103082262,-146.96999999999997,Scale / Prioritise
PERFECTA WINES,79.85256469572191,4.963410900183712,-408.24999999999994,Scale / Prioritise
MARTIGNETTI COMPANIES,48.952142633719106,1.9589460784313724,0.0,Scale / Prioritise
MARTIGNETTI COMPANIES,59.68130442838614,2.480238970588236,-134.64000000000001,Scale / Prioritise
KOBRAND CORPORATION,85.16143701682583,6.739197057922159,-707.82,Scale / Prioritise
DELICATO VINEYARDS INC,57.259351566428386,2.3396930946291565,-113.39,Scale / Prioritise
M S WALKER INC,27.527527527527536,1.3798342541436466,0.0,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,44.13765506202481,1.790114613180516,0.0,Scale / Prioritise
"STOLI GROUP,(USA) LLC",15.01087429317095,1.1766211167408773,45.089999999999996,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,25.932666060054586,1.35012285012285,0.0,Deprioritise / Exit
CONSTELLATION BRANDS INC,17.059598147912173,1.2056850192061463,33.0,Deprioritise / Exit
MARTIGNETTI COMPANIES,5.614934468249739,1.059489649518344,34.85,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,86.99532398129593,7.689541812204648,-747.32,Scale / Prioritise
Dunn Wine Brokers,0.6736068585425706,1.0067817509247843,64.88,Deprioritise / Exit
PINE STATE TRADING CO,8.10708720902783,1.0882232041927862,84.16,Deprioritise / Exit
MARTIGNETTI COMPANIES,83.10761537660173,5.919827320382362,-583.74,Scale / Prioritise
MARTIGNETTI COMPANIES,26.24070420397632,1.3557613168724278,16.2,Deprioritise / Exit
TRINCHERO FAMILY ESTATES,14.594499604604186,1.1708847736625516,40.5,Deprioritise / Exit
CONSTELLATION BRANDS INC,64.37369405036843,2.8069146473221185,-235.29000000000002,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,63.50710900473935,2.7402597402597406,-194.04,Scale / Prioritise
R.P.IMPORTS INC,35.484516150538354,1.5500155006716958,0.0,Scale / Prioritise
PERFECTA WINES,66.34479878908085,2.971308933002481,-177.32000000000002,Scale / Prioritise
PERFECTA WINES,88.09875449219712,8.402481902792143,-734.92,Scale / Prioritise
STELLAR IMPORTING CO LLC,32.86071726438699,1.48944099378882,0.0,Deprioritise / Exit
M S WALKER INC,78.57340919930347,4.667098043275702,-416.08,Scale / Prioritise
PERNOD RICARD USA,19.739036184759044,1.2459356983327274,14.81,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,76.73599767686669,4.298486503354659,-407.16,Scale / Prioritise
E & J GALLO WINERY,20.09310832155623,1.2514565126924677,42.72,Deprioritise / Exit
TREASURY WINE ESTATES,0.02084201750729056,1.0002084636230977,63.96,Deprioritise / Exit
FORTUNE WINE BROKERS LLC,64.70653153567422,2.8333854492391084,-159.9,Scale / Prioritise
KOBRAND CORPORATION,0.04170141784821336,1.0004171881518567,63.92,Deprioritise / Exit
MHW LTD,13.049413049413051,1.1500784929356358,29.399999999999995,Deprioritise / Exit
"IRA GOLDMAN AND WILLIAMS, LLP",71.33159112072333,3.4881601005867564,-238.6,Scale / Prioritise
KOBRAND CORPORATION,82.69933201004251,5.780123637887679,-632.29,Scale / Prioritise
WINE GROUP INC,24.11652340019102,1.317809943360604,27.240000000000002,Deprioritise / Exit
PERFECTA WINES,93.66521704436641,15.785860494410318,-1841.79,Scale / Prioritise
WESTERN SPIRITS BEVERAGE CO,88.52197182928813,8.712297836588954,-1126.77,Scale / Prioritise
MARTIGNETTI COMPANIES,78.35281277002139,4.619537815126052,-408.0,Scale / Prioritise
STE MICHELLE WINE ESTATES,61.99604624692986,2.631305170239597,-142.74,Scale / Prioritise
JIM BEAM BRANDS COMPANY,40.887342322749014,1.6916850625459896,0.0,Scale / Prioritise
E & J GALLO WINERY,30.777919475314253,1.4446257500789554,12.88,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,16.653501843075297,1.1998104564839678,14.61,Deprioritise / Exit
VINILANDIA USA,60.59007952162448,2.537432169011116,0.0,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,39.26096997690532,1.64638783269962,0.0,Scale / Prioritise
MARTIGNETTI COMPANIES,5.2015018773466775,1.0548690325306294,57.86,Deprioritise / Exit
LAIRD & CO,34.167709637046315,1.5190114068441065,0.0,Scale / Prioritise
LUXCO INC,94.36160076226773,17.73553020701304,-2335.44,Scale / Prioritise
MARTIGNETTI COMPANIES,73.91651852770543,3.83384404057481,-291.2,Scale / Prioritise
PINE STATE TRADING CO,78.08511131188176,4.563107822410149,-378.4,Scale / Prioritise
CONSTELLATION BRANDS INC,15.519399249061335,1.183703703703704,37.800000000000004,Deprioritise / Exit
WINE GROUP INC,20.212765957446795,1.2533333333333332,27.0,Deprioritise / Exit
POVERTY LANE ORCHARDS,86.53935259439848,7.429063178520364,-771.7400000000001,Scale / Prioritise
SURVILLE ENTERPRISES CORP,1.503759398496238,1.015267175572519,62.88,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,64.2857142857143,2.800000000000001,-188.39999999999998,Scale / Prioritise
PALM BAY INTERNATIONAL INC,87.64620602339296,8.094679269328804,-856.0,Scale / Prioritise
PERFECTA WINES,56.3717306622148,2.2920918367346936,-94.08,Scale / Prioritise
MARTIGNETTI COMPANIES,18.89862327909887,1.2330246913580247,36.54,Deprioritise / Exit
STATE WINE & SPIRITS,59.13608978402245,2.4471471151799022,-120.78,Scale / Prioritise
KOBRAND CORPORATION,84.66174008900504,6.519644378194208,-633.96,Scale / Prioritise
MARTIGNETTI COMPANIES,31.970421922575028,1.4699488491048593,0.0,Deprioritise / Exit
BANFI PRODUCTS CORP,17.808219178082194,1.2166666666666668,37.44,Deprioritise / Exit
SOUTHERN WINE & SPIRITS NE,44.31736954967835,1.7958921694480106,0.0,Scale / Prioritise
PSP WINES,35.05627344726969,1.5397946084724004,0.0,Scale / Prioritise
PERFECTA WINES,85.24295140971806,6.776422764227645,-654.36,Scale / Prioritise
KOBRAND CORPORATION,68.81930854533594,3.2071129707112975,-217.49,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,5.752010927303083,1.0610305958132045,52.65,Deprioritise / Exit
MARTIGNETTI COMPANIES,40.41188169628539,1.6781869078380713,-15.48,Scale / Prioritise
E & J GALLO WINERY,27.4874843554443,1.3790722761596546,20.6,Deprioritise / Exit
PALM BAY INTERNATIONAL INC,85.94351927685261,7.114156236512735,-688.48,Scale / Prioritise
MARTIGNETTI COMPANIES,66.44474761255115,2.9801593755082134,-170.28,Scale / Prioritise
E & J GALLO WINERY,63.4024303073624,2.732421875,0.0,Scale / Prioritise
SAZERAC NORTH AMERICA INC.,23.40815391662852,1.3056220095693785,4.84,Deprioritise / Exit
M S WALKER INC,74.48883209245471,3.9198519002504626,-306.1,Scale / Prioritise
STATE WINE & SPIRITS,14.695906704455695,1.172276688453159,45.9,Deprioritise / Exit
MARTIGNETTI COMPANIES,92.32656404769567,13.031971677559904,-1444.32,Scale / Prioritise
KOBRAND CORPORATION,90.78783837036588,10.855215531424815,-1154.8200000000002,Scale / Prioritise
JIM BEAM BRANDS COMPANY,88.87607119314437,8.989629629629636,-1013.3100000000001,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,95.5253506888333,22.348120052770426,-2425.6,Scale / Prioritise
PSP WINES,2.62805759246375,1.0269898856640283,53.06,Deprioritise / Exit
PERFECTA WINES,83.16755646437262,5.940908091468778,-515.44,Scale / Prioritise
PERFECTA WINES,31.028207461328485,1.449868073878628,0.0,Deprioritise / Exit
MARTIGNETTI COMPANIES,89.61543959971408,9.62968061674009,-953.4,Scale / Prioritise
E & J GALLO WINERY,33.313713949382,1.499558693733451,0.0,Deprioritise / Exit
THE IMPORTED GRAPE LLC,39.30478589420655,1.6475763612217795,-7.53,Scale / Prioritise
MARTIGNETTI COMPANIES,83.98948966276376,6.245897094699489,-556.11,Scale / Prioritise
JIM BEAM BRANDS COMPANY,93.86393589451062,16.297091797091728,-1961.1899999999998,Scale / Prioritise
PERFECTA WINES,94.47037315840413,18.08440295604823,-1919.68,Scale / Prioritise
MARTIGNETTI COMPANIES,33.377837116154865,1.5010020040080159,0.0,Scale / Prioritise
PSP WINES,45.62186788154898,1.8389745308310992,-7.46,Scale / Prioritise
KOBRAND CORPORATION,84.32664505388591,6.380254919499107,-603.72,Scale / Prioritise
PINE STATE TRADING CO,9.748205076347482,1.1080112044817931,47.6,Deprioritise / Exit
Circa Wines,32.42382901318781,1.4798115746971736,0.0,Deprioritise / Exit
FREDERICK WILDMAN & SONS,83.45073363588273,6.04256393001346,-549.8199999999999,Scale / Prioritise
PINE STATE TRADING CO,5.616133813254294,1.0595031125567833,48.63,Deprioritise / Exit
CONSTELLATION BRANDS INC,80.09227709941574,5.023176206509543,-377.19,Scale / Prioritise
M S WALKER INC,18.497428361498912,1.2269551498760425,59.16,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,87.15678876182737,7.7862146892655435,-908.6,Scale / Prioritise
MHW LTD,19.01424579726077,1.234785067873303,8.84,Deprioritise / Exit
PINE STATE TRADING CO,38.02262666010821,1.6134920634920635,-9.8,Scale / Prioritise
WINE GROUP INC,22.568161829375526,1.291458427987278,27.28,Deprioritise / Exit
REMY COINTREAU USA INC,77.54626964941228,4.453602962119054,-421.32,Scale / Prioritise
WINE GROUP INC,21.56266762023957,1.2749031228630041,29.96,Deprioritise / Exit
KOBRAND CORPORATION,77.08510387929344,4.3639735250484994,-321.31,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,87.46071630550722,7.974937200274036,-788.22,Scale / Prioritise
PSP WINES,33.75796178343949,1.5096153846153846,0.0,Scale / Prioritise
PERFECTA WINES,33.78808549340609,1.5103021978021978,0.0,Scale / Prioritise
VINILANDIA USA,33.78808549340609,1.5103021978021978,0.0,Scale / Prioritise
FREDERICK WILDMAN & SONS,89.09079539769886,9.166571133784252,-899.14,Scale / Prioritise
FLAG HILL WINERY & VINEYARD,88.72177046338166,8.866639899047842,-727.6800000000001,Scale / Prioritise
CASTLE BRANDS CORP.,83.19805664269603,5.951692484222606,-546.14,Scale / Prioritise
PALM BAY INTERNATIONAL INC,86.17311783570952,7.2322884372488225,-638.6600000000001,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,67.74086009556618,3.099896658629005,-174.18,Scale / Prioritise
MARTIGNETTI COMPANIES,97.20820401672353,35.81923629055408,-3850.65,Scale / Prioritise
JIM BEAM BRANDS COMPANY,26.872950475069363,1.36748304012878,-13.38,Deprioritise / Exit
BACARDI USA INC,39.6163469557965,1.6560773480662985,0.0,Scale / Prioritise
TRINCHERO FAMILY ESTATES,36.83292133197614,1.583103130755064,-14.479999999999999,Scale / Prioritise
VINILANDIA USA,34.19736243747158,1.5196959225984796,0.0,Scale / Prioritise
MARTIGNETTI COMPANIES,82.27938549481958,5.643145161290323,-585.9,Scale / Prioritise
CRUSH WINES,55.70305320126621,2.2574919317657907,-28.92,Scale / Prioritise
M S WALKER INC,34.60663938153706,1.5292072322670376,0.0,Scale / Prioritise
KOBRAND CORPORATION,89.10781044761039,9.180890538033395,-862.4,Scale / Prioritise
MARTIGNETTI COMPANIES,93.50801897447481,15.403618649965184,-1647.76,Scale / Prioritise
MARTIGNETTI COMPANIES,87.583404187863,8.053737233054783,-674.92,Scale / Prioritise
DIAGEO NORTH AMERICA INC,61.07326347237626,2.5689284260712832,-152.88,Scale / Prioritise
R.P.IMPORTS INC,73.33333333333333,3.75,-257.94,Scale / Prioritise
PINE STATE TRADING CO,8.411214953271028,1.0918367346938775,49.0,Deprioritise / Exit
STATE WINE & SPIRITS,4.7153024911031975,1.0494864612511672,57.12,Deprioritise / Exit
CONSTELLATION BRANDS INC,12.446351931330504,1.1421568627450984,38.08,Deprioritise / Exit
MARTIGNETTI COMPANIES,82.87663013041043,5.839971965891835,-513.66,Scale / Prioritise
R.P.IMPORTS INC,69.4347522679693,3.271689497716895,-199.29,Scale / Prioritise
M S WALKER INC,35.4706684856753,1.5496828752642702,0.0,Scale / Prioritise
M S WALKER INC,35.47066848567532,1.5496828752642708,0.0,Scale / Prioritise
PERFECTA WINES,57.478995799159826,2.3517788885621873,-102.03,Scale / Prioritise
STE MICHELLE WINE ESTATES,37.65813474551339,1.6040585181689475,0.0,Scale / Prioritise
CAMPARI AMERICA,21.884118382659445,1.2801494130202775,0.0,Deprioritise / Exit
BANFI PRODUCTS CORP,31.075110456553762,1.450854700854701,0.0,Deprioritise / Exit
PERFECTA WINES,86.44547780334358,7.377611585944916,-683.28,Scale / Prioritise
M S WALKER INC,34.15637860082305,1.51875,0.0,Scale / Prioritise
MARTIGNETTI COMPANIES,92.44046574220349,13.228328173374612,-1343.68,Scale / Prioritise
PERFECTA WINES,28.166966042254742,1.392117170754942,8.84,Deprioritise / Exit
M S WALKER INC,52.1597810281413,2.090291435723225,-47.94,Scale / Prioritise
CRUSH WINES,40.35200000000002,1.6765021459227472,-6.99,Scale / Prioritise
BACARDI USA INC,94.76345656815364,19.0965665236048,-2162.1600000000008,Scale / Prioritise
PROXIMO SPIRITS INC.,81.67302792025286,5.456438715837215,-370.44,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,33.75796178343952,1.5096153846153852,0.0,Scale / Prioritise
DIAGEO CHATEAU ESTATE WINES,4.618025751072957,1.048416126709863,50.93,Deprioritise / Exit
WINE GROUP INC,20.5730659025788,1.2590187590187591,27.72,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,95.74169143474735,23.48350253807103,-2415.22,Scale / Prioritise
STATE WINE & SPIRITS,31.043681227075687,1.4501934235976788,0.0,Deprioritise / Exit
PERFECTA WINES,59.02975644805629,2.440795839380745,-103.35,Scale / Prioritise
BACARDI USA INC,63.30887258172114,2.7254545454545456,0.0,Scale / Prioritise
SAZERAC NORTH AMERICA INC.,26.98158526821457,1.3695175438596492,0.0,Deprioritise / Exit
E & J GALLO WINERY,42.949520233625364,1.7528336380255942,-32.82,Scale / Prioritise
MARTIGNETTI COMPANIES,72.09195402298852,3.583196046128501,-291.36,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,95.69218286093643,23.21361301369859,-2300.96,Scale / Prioritise
DIAGEO NORTH AMERICA INC,24.249165739710786,1.3201174743024964,0.0,Deprioritise / Exit
SAZERAC CO INC,24.76835845664501,1.3292279411764707,20.4,Deprioritise / Exit
VINILANDIA USA,31.96598299149575,1.4698529411764707,0.0,Deprioritise / Exit
PERNOD RICARD USA,20.0117716303708,1.2501839587932302,0.0,Deprioritise / Exit
PARK STREET IMPORTS LLC,22.492140611603315,1.2901917404129792,0.0,Deprioritise / Exit
PERFECTA WINES,84.94581828285635,6.6426725729051315,-534.06,Scale / Prioritise
R.P.IMPORTS INC,51.6198189614102,2.0669620876415564,-54.16,Scale / Prioritise
STE MICHELLE WINE ESTATES,38.91188200767552,1.636979551613698,0.0,Scale / Prioritise
PINE STATE TRADING CO,83.78394598649662,6.166728349370837,-513.38,Scale / Prioritise
M S WALKER INC,33.51650604880049,1.5041327411793732,-40.53,Scale / Prioritise
DIAGEO CHATEAU ESTATE WINES,1.1471808640468781,1.011604938271605,81.0,Deprioritise / Exit
PINE STATE TRADING CO,14.65149359886202,1.1716666666666666,33.75,Deprioritise / Exit
M S WALKER INC,77.91109899100083,4.527160493827163,-324.0,Scale / Prioritise
PERNOD RICARD USA,27.00729927007299,1.3699999999999999,0.0,Deprioritise / Exit
MARTIGNETTI COMPANIES,91.22989552174103,11.402372713791408,-1094.8,Scale / Prioritise
MARTIGNETTI COMPANIES,32.46492985971944,1.480712166172107,0.0,Deprioritise / Exit
MARTIGNETTI COMPANIES,93.9123391912,16.426670792079204,-1656.3999999999999,Scale / Prioritise
VRANKEN AMERICA,93.85550844067525,16.27473958333333,-1532.16,Scale / Prioritise
MARTIGNETTI COMPANIES,90.18796648895659,10.191567312468955,-845.46,Scale / Prioritise
MARTIGNETTI COMPANIES,74.8312078019505,3.97317436661699,-268.4,Scale / Prioritise
VINEYARD BRANDS INC,57.469621157969975,2.3512605042016808,-94.5,Scale / Prioritise
BLACK PRINCE DISTILLERY INC,29.452596432650907,1.417486611034998,-4.34,Deprioritise / Exit
CRUSH WINES,61.83940910173934,2.620504495504496,-58.24,Scale / Prioritise
PERFECTA WINES,80.0,5.0,-373.24,Scale / Prioritise
MARTIGNETTI COMPANIES,69.92911002049604,3.3254752376188095,-219.89,Scale / Prioritise
KOBRAND CORPORATION,87.30370440940631,7.87631315657829,-679.66,Scale / Prioritise
PALM BAY INTERNATIONAL INC,33.26653306613226,1.4984984984984986,0.0,Deprioritise / Exit
M S WALKER INC,58.07003686150605,2.3849293563579277,-85.75,Scale / Prioritise
FREDERICK WILDMAN & SONS,83.22801474460243,5.962323390894822,-453.25,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,79.90635924229231,4.976698907172468,-351.96000000000004,Scale / Prioritise
FREDERICK WILDMAN & SONS,11.550861589772095,1.130593262946204,36.72,Deprioritise / Exit
MARTIGNETTI COMPANIES,32.89023927079377,1.490096208262592,0.0,Deprioritise / Exit
PINE STATE TRADING CO,29.940911896992688,1.4273665659617323,13.24,Deprioritise / Exit
PINE STATE TRADING CO,82.3407802600867,5.662764350453173,-436.91999999999996,Scale / Prioritise
MARTIGNETTI COMPANIES,76.58096207461168,4.27003023431595,-287.28,Scale / Prioritise
PERFECTA WINES,35.47993657763142,1.549905482041588,0.0,Scale / Prioritise
MARTIGNETTI COMPANIES,61.68249136285666,2.609773013871375,-126.88,Scale / Prioritise
M S WALKER INC,34.21710855427713,1.5201520912547528,0.0,Scale / Prioritise
WILLIAM GRANT & SONS INC,6.004288777698363,1.0638783269961978,31.56,Deprioritise / Exit
Circa Wines,42.69732301768915,1.745119168356998,-29.58,Scale / Prioritise
CONSTELLATION BRANDS INC,18.261413383364598,1.2234123947972455,0.0,Deprioritise / Exit
CRUSH WINES,34.61730865432716,1.5294567712318285,0.0,Scale / Prioritise
MARTIGNETTI COMPANIES,69.23982806335748,3.2509571209800927,-176.31,Scale / Prioritise
BACARDI USA INC,59.81737502244337,2.48863781437508,-134.28,Scale / Prioritise
MARTIGNETTI COMPANIES,93.81554138717493,16.169564105841744,-1564.6000000000001,Scale / Prioritise
MOET HENNESSY USA INC,31.49025803054239,1.4596464258262873,0.0,Deprioritise / Exit
VINEYARD BRANDS INC,74.02350587646912,3.849634193299962,-233.73,Scale / Prioritise
KOBRAND CORPORATION,85.01543462163539,6.673533564369143,-519.4,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,77.74125784186234,4.492616846430407,-292.04999999999995,Scale / Prioritise
TRINCHERO FAMILY ESTATES,22.042042042042052,1.282742681047766,25.96,Deprioritise / Exit
CRUSH WINES,45.87155963302754,1.8474576271186445,0.0,Scale / Prioritise
DIAGEO NORTH AMERICA INC,23.660977045320784,1.3099460292983809,0.0,Deprioritise / Exit
E & J GALLO WINERY,85.1588892069854,6.738040123456793,-524.88,Scale / Prioritise
E & J GALLO WINERY,27.94697075047515,1.3878667009778696,10.72,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,31.964191679831483,1.469814241486068,0.0,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,94.77400318386302,19.135105419738704,-2130.32,Scale / Prioritise
MARTIGNETTI COMPANIES,93.6676143706384,15.79183673469387,-1481.76,Scale / Prioritise
MARTIGNETTI COMPANIES,90.27302355781657,10.280686973428388,-910.37,Scale / Prioritise
E & J GALLO WINERY,19.486215538847116,1.242023346303502,30.839999999999996,Deprioritise / Exit
Circa Wines,32.43812532912059,1.4801247077162898,0.0,Deprioritise / Exit
CONSTELLATION BRANDS INC,12.33766233766235,1.1407407407407408,35.1,Deprioritise / Exit
KOBRAND CORPORATION,86.22905052927334,7.26166341780377,-581.4000000000001,Scale / Prioritise
JIM BEAM BRANDS COMPANY,23.061530765382678,1.2997399219765928,0.0,Deprioritise / Exit
MARTIGNETTI COMPANIES,32.877072913924714,1.4898039215686274,0.0,Deprioritise / Exit
KOBRAND CORPORATION,78.13411078717202,4.573333333333333,-323.0,Scale / Prioritise
THE IMPORTED GRAPE LLC,31.043807463493778,1.4501960784313725,0.0,Deprioritise / Exit
BROWN-FORMAN CORP,34.64203233256351,1.530035335689046,0.0,Scale / Prioritise
WINE GROUP INC,21.36417495234658,1.27168501048218,27.560000000000002,Deprioritise / Exit
SOUTHERN WINE & SPIRITS NE,95.6600160708485,23.04155997636396,-2589.27,Scale / Prioritise
KLIN SPIRITS LLC,49.28619079386258,1.9718495132859775,-65.16,Scale / Prioritise
KOBRAND CORPORATION,68.38230706843845,3.162786108918706,-177.38,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,23.769381303627902,1.311808846761454,18.990000000000002,Deprioritise / Exit
PERFECTA WINES,87.54131163942627,8.0265271195366,-620.34,Scale / Prioritise
PERFECTA WINES,87.89867771228293,8.263559768299107,-607.6800000000001,Scale / Prioritise
FORTUNE WINE BROKERS LLC,19.148483235763713,1.2368351764086363,25.32,Deprioritise / Exit
E & J GALLO WINERY,7.941712204007261,1.086268302334784,43.32,Deprioritise / Exit
EDRINGTON AMERICAS,96.39243866955252,27.7195564649198,-3030.2,Scale / Prioritise
M S WALKER INC,42.74340309372156,1.746523639253079,-50.34,Scale / Prioritise
FORTUNE WINE BROKERS LLC,31.974413261858647,1.470035097013443,0.0,Deprioritise / Exit
PERFECTA WINES,27.73229929628034,1.3837440381558028,12.58,Deprioritise / Exit
PERFECTA WINES,84.20572315696724,6.33140731885502,-489.95000000000005,Scale / Prioritise
KOBRAND CORPORATION,87.98959779192394,8.326115834218918,-639.88,Scale / Prioritise
STATE WINE & SPIRITS,34.228541337546076,1.520416333066453,0.0,Scale / Prioritise
VINILANDIA USA,67.11427066877303,3.040832666132906,-149.88,Scale / Prioritise
SAZERAC CO INC,75.84022750775596,4.1391118245050835,-249.20000000000002,Scale / Prioritise
STE MICHELLE WINE ESTATES,60.79970595184962,2.55100127252026,-85.32,Scale / Prioritise
Serralles Usa LLC,88.09899947340706,8.40265486725664,-745.8000000000001,Scale / Prioritise
FREDERICK WILDMAN & SONS,34.64981569246973,1.5302175664786464,0.0,Scale / Prioritise
DIAGEO NORTH AMERICA INC,6.895037329819943,1.074056603773585,31.799999999999997,Deprioritise / Exit
PINE STATE TRADING CO,33.77388819432042,1.5099784250269688,0.0,Scale / Prioritise
FLAG HILL WINERY & VINEYARD,86.91405213144344,7.641784989858016,-621.18,Scale / Prioritise
M S WALKER INC,31.47942157953281,1.4594155844155843,0.0,Deprioritise / Exit
PINE STATE TRADING CO,74.5185338579416,3.9244209670865513,-19.259999999999998,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,92.99763778027547,14.280895055430863,-1225.25,Scale / Prioritise
MARTIGNETTI COMPANIES,31.962201222901616,1.4697712418300655,0.0,Deprioritise / Exit
M S WALKER INC,35.51106427818757,1.5506535947712419,0.0,Scale / Prioritise
R.P.IMPORTS INC,62.21343464888476,2.6464432284541726,-116.96,Scale / Prioritise
MOET HENNESSY USA INC,34.19843200865099,1.519720624486442,0.0,Scale / Prioritise
FORTUNE WINE BROKERS LLC,34.19843200865099,1.519720624486442,0.0,Scale / Prioritise
VINILANDIA USA,88.41729188996071,8.633559531153612,-583.5600000000001,Scale / Prioritise
PALM BAY INTERNATIONAL INC,32.48053392658509,1.4810543657331134,0.0,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,28.54620364920541,1.399505766062603,0.0,Deprioritise / Exit
VINILANDIA USA,32.48053392658509,1.4810543657331134,0.0,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,96.70239356644117,30.325025746652866,-3233.43,Scale / Prioritise
SAZERAC CO INC,15.63243745283567,1.1852896656116694,16.77,Deprioritise / Exit
MARTIGNETTI COMPANIES,78.49534053365336,4.650155012056493,-290.3,Scale / Prioritise
M S WALKER INC,53.92166206042123,2.170217166494312,-58.019999999999996,Scale / Prioritise
PERNOD RICARD USA,83.9280170310906,6.222007588823734,-546.35,Scale / Prioritise
PINE STATE TRADING CO,67.80965087836336,3.1065211384360327,-165.44,Scale / Prioritise
TRINCHERO FAMILY ESTATES,32.925472747497224,1.4908789386401329,0.0,Deprioritise / Exit
CRUSH WINES,33.35186214563646,1.500417014178482,0.0,Deprioritise / Exit
CONSTELLATION BRANDS INC,54.08244723313216,2.1778164116828926,-93.47,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,70.40270114469243,3.3786867000556495,-23.96,Scale / Prioritise
MARTIGNETTI COMPANIES,0.08347245409013365,1.0008354218880533,47.88,Deprioritise / Exit
WINE GROUP INC,33.44481605351171,1.5025125628140703,0.0,Scale / Prioritise
DIAGEO CHATEAU ESTATE WINES,33.79655364091162,1.510495382031906,0.0,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,96.58238053882832,29.260133006650324,-2571.2999999999997,Scale / Prioritise
PINE STATE TRADING CO,25.531914893617014,1.3428571428571427,0.0,Deprioritise / Exit
M S WALKER INC,20.64021340446815,1.2600840336134453,0.0,Deprioritise / Exit
